name;link
Xadrez Verbal Podcast #23 – Argentina, China e o príncipe japonês ;https://xadrezverbal.com/2015/10/30/xadrez-verbal-podcast-23-argentina-china-e-o-principe-japones/
Xadrez Verbal Podcast #22 – Brasil e sua defesa, Canadá e Netanyahu ;https://xadrezverbal.com/2015/10/23/xadrez-verbal-podcast-22-brasil-e-sua-defesa-canada-e-netanyahu/
Xadrez Verbal Podcast #21 – Atentados na Turquia, Afeganistão e Ucrânia ;https://xadrezverbal.com/2015/10/16/xadrez-verbal-podcast-21-atentados-na-turquia-afeganistao-e-ucrania/
Xadrez Verbal Podcast #20 – Síria, conflito religioso, Brasil e Bolívia ;https://xadrezverbal.com/2015/10/09/xadrez-verbal-podcast-20-siria-conflito-religioso-brasil-e-bolivia/
Xadrez Verbal Podcast #19 – Assembleia Geral e 70 anos da ONU ;https://xadrezverbal.com/2015/10/02/xadrez-verbal-podcast-19-assembleia-geral-e-70-anos-da-onu/
Xadrez Verbal Podcast #18 – Papa, Colômbia, refugiados e Forints ;https://xadrezverbal.com/2015/09/25/xadrez-verbal-podcast-18-papa-colombia-refugiados-e-florints/
Xadrez Verbal Podcast #17 – Relógio do Ahmed, Japão e Jerusalém ;https://xadrezverbal.com/2015/09/18/xadrez-verbal-podcast-17-relogio-do-ahmed-japao-e-jerusalem/
Xadrez Verbal Podcast #16 – Reino Unido, ONU, Síria e Rússia ;https://xadrezverbal.com/2015/09/11/xadrez-verbal-podcast-16-reino-unido-onu-siria-e-russia/
Xadrez Verbal Podcast #15 – Colômbia-Venezuela, China e Guatemala ;https://xadrezverbal.com/2015/09/04/xadrez-verbal-podcast-15-colombia-venezuela-china-e-guatemala/
Xadrez Verbal Podcast #14 – Definição de refugiado, Líbano e Japão ;https://xadrezverbal.com/2015/08/28/xadrez-verbal-podcast-14-definicao-de-refugiado-libano-e-japao/
Xadrez Verbal Podcast #13 – Renúncia grega, Dilma e Merkel e imigração ;https://xadrezverbal.com/2015/08/21/xadrez-verbal-podcast-13-renuncia-grega-dilma-e-merkel-e-imigracao/
Xadrez Verbal Podcast #12 – Arqueologia, diplomatas, Turquia e curdos ;https://xadrezverbal.com/2015/08/14/xadrez-verbal-podcast-12-arqueologia-diplomatas-turquia-e-curdos/
Xadrez Verbal Podcast #11 – Eleições na Venezuela, ONU e Egito ;https://xadrezverbal.com/2015/08/07/xadrez-verbal-podcast-11-eleicoes-na-venezuela-onu-e-egito/
Música e o Xadrez Verbal – Respondendo perguntas ;https://xadrezverbal.com/2015/08/06/musica-e-o-xadrez-verbal-respondendo-perguntas/
Xadrez Verbal Podcast #10 – Leão Cecil, Israel, África e curdos ;https://xadrezverbal.com/2015/07/31/xadrez-verbal-podcast-10-leao-cecil-israel-africa-e-curdos/
Xadrez Verbal Podcast #9 – África, Cuba, EUA e Euro ;https://xadrezverbal.com/2015/07/24/xadrez-verbal-podcast-9-africa-cuba-eua-e-euro/
Xadrez Verbal Podcast #8 – Irã nuclear, BRICS e Grécia ;https://xadrezverbal.com/2015/07/17/xadrez-verbal-podcast-8-ira-nuclear-brics-e-grecia/
Xadrez Verbal Podcast #7 – Grécia, LGBT e Moçambique ;https://xadrezverbal.com/2015/07/03/xadrez-verbal-podcast-7-grecia-lgbt-e-mocambique/
Xadrez Verbal Podcast #6 – Dilma, terrorismo e intolerância ;https://xadrezverbal.com/2015/06/26/xadrez-verbal-podcast-6-dilma-terrorismo-e-intolerancia/
Xadrez Verbal Podcast #5 – Jerusalém, Armênia e G7 ;https://xadrezverbal.com/2015/06/12/xadrez-verbal-podcast-5-jerusalem-armenia-e-g7/
Xadrez Verbal Podcast #4 – A semana na política internacional ;https://xadrezverbal.com/2015/05/29/xadrez-verbal-podcast-4-a-semana-na-politica-internacional/
Xadrez Verbal Podcast #3 – A semana na política internacional ;https://xadrezverbal.com/2015/05/22/xadrez-verbal-podcast-3-a-semana-na-politica-internacional/
Xadrez Verbal Podcast #2 – A semana na política internacional ;https://xadrezverbal.com/2015/05/15/xadrez-verbal-podcast-2-a-semana-na-politica-internacional/
Xadrez Verbal Podcast #1 – A semana na política internacional ;https://xadrezverbal.com/2015/05/08/xadrez-verbal-podcast-1-a-semana-na-politica-internacional/
